attendance_id,employee_id,attendance_date,hours_worked
581,1152,2025-12-13 14:05:26.443406,8.0
582,944,2026-02-04 14:05:26.443410,8.0
583,815,2026-04-26 14:05:26.443414,5.0
584,375,2026-04-09 14:05:26.443418,
585,907,2026-02-04 14:05:26.443422,2.0
586,978,2025-09-30 14:05:26.443426,8.0
587,998,2025-07-26 14:05:26.443430,8.0
588,1158,2026-03-06 14:05:26.443434,3.0
589,344,2026-05-17 14:05:26.443439,10.0
590,567,2025-06-18 14:05:26.443442,4.0
591,478,2026-02-02 14:05:26.443447,9.0
592,35,2026-04-14 14:05:26.443451,10.0
593,520,2026-03-09 14:05:26.443456,9.0
594,641,2025-12-20 14:05:26.443465,3.0
595,203,2025-09-12 14:05:26.443469,3.0
596,215,2026-04-12 14:05:26.443473,3.0
597,813,2026-03-24 14:05:26.443477,
598,1178,2025-12-24 14:05:26.443481,2.0
599,137,2026-02-18 14:05:26.443485,10.0
600,276,2026-04-22 14:05:26.443490,3.0
601,499,2026-03-15 14:05:26.443494,
602,545,2025-10-31 14:05:26.443499,4.0
603,293,2026-03-27 14:05:26.443503,10.0
604,286,2026-01-03 14:05:26.443507,3.0
605,359,2026-05-06 14:05:26.443511,
606,52,2025-08-29 14:05:26.443515,8.0
607,992,2025-07-01 14:05:26.443520,10.0
608,1034,2025-06-27 14:05:26.443523,2.0
609,19,2025-09-10 14:05:26.443527,0.0
610,1048,2026-04-10 14:05:26.443532,8.0
611,695,2025-10-24 14:05:26.443536,7.0
612,1084,2025-07-01 14:05:26.443541,8.0
613,554,2025-10-12 14:05:26.443545,8.0
614,1195,2026-03-12 14:05:26.443550,8.0
615,118,2025-08-18 14:05:26.443554,4.0
616,552,2025-06-15 14:05:26.443558,10.0
617,775,2026-05-26 14:05:26.443563,0.0
618,360,2025-11-16 14:05:26.443567,7.0
619,5,2025-09-28 14:05:26.443571,9.0
620,49,2026-01-31 14:05:26.443575,9.0
621,916,2025-10-05 14:05:26.443579,5.0
622,167,2026-06-01 14:05:26.443583,0.0
623,581,2026-05-10 14:05:26.443587,3.0
624,1169,2026-02-12 14:05:26.443591,3.0
625,862,2025-07-14 14:05:26.443596,10.0
626,988,2025-09-20 14:05:26.443600,9.0
627,1078,2025-07-24 14:05:26.443604,0.0
628,418,2025-09-30 14:05:26.443609,2.0
629,107,2026-05-21 14:05:26.443613,6.0
630,28,2026-03-26 14:05:26.443617,8.0
631,99,2025-06-10 14:05:26.443621,7.0
632,317,2026-01-01 14:05:26.443625,2.0
633,837,2025-12-25 14:05:26.443628,0.0
634,266,2026-05-11 14:05:26.443632,4.0
635,797,2026-03-05 14:05:26.443635,10.0
636,950,2025-07-16 14:05:26.443639,5.0
637,903,2026-05-26 14:05:26.443643,
638,288,2026-05-27 14:05:26.443648,5.0
639,643,2026-01-04 14:05:26.443652,10.0
640,959,2025-11-13 14:05:26.443657,2.0
641,589,2025-10-13 14:05:26.443661,0.0
642,68,2026-04-27 14:05:26.443666,1.0
643,1195,2025-11-07 14:05:26.443671,4.0
644,152,2025-11-04 14:05:26.443674,10.0
645,820,2025-09-10 14:05:26.443679,2.0
646,346,2025-09-11 14:05:26.443682,10.0
647,189,2026-04-30 14:05:26.443687,5.0
648,384,2026-04-17 14:05:26.443690,0.0
649,504,2026-02-05 14:05:26.443694,8.0
650,25,2025-07-22 14:05:26.443698,10.0
651,13,2025-06-07 14:05:26.443702,8.0
652,768,2025-09-30 14:05:26.443706,10.0
653,183,2025-11-29 14:05:26.443725,4.0
654,75,2026-02-11 14:05:26.443729,1.0
655,216,2026-06-05 14:05:26.443733,6.0
656,953,2025-10-21 14:05:26.443736,6.0
657,615,2026-04-23 14:05:26.443740,7.0
658,1098,2025-09-02 14:05:26.443745,6.0
659,261,2025-07-23 14:05:26.443749,0.0
660,294,2025-06-25 14:05:26.443753,5.0
661,791,2025-10-18 14:05:26.443758,1.0
662,697,2025-12-29 14:05:26.443761,4.0
663,348,2026-03-18 14:05:26.443766,8.0
664,155,2025-10-25 14:05:26.443770,6.0
665,1088,2025-07-12 14:05:26.443774,1.0
666,519,2025-11-17 14:05:26.443779,8.0
667,649,2025-12-12 14:05:26.443783,6.0
668,388,2026-04-12 14:05:26.443787,10.0
669,863,2025-08-30 14:05:26.443791,0.0
670,1146,2025-11-04 14:05:26.443795,1.0
671,596,2025-07-05 14:05:26.443799,4.0
672,882,2026-02-17 14:05:26.443803,4.0
673,1104,2025-09-15 14:05:26.443807,2.0
674,547,2026-01-19 14:05:26.443816,7.0
675,1018,2026-01-26 14:05:26.443820,7.0
676,659,2025-11-19 14:05:26.443824,10.0
677,462,2026-04-06 14:05:26.443829,4.0
678,743,2025-09-15 14:05:26.443833,8.0
679,777,2026-02-23 14:05:26.443836,6.0
680,408,2026-05-28 14:05:26.443841,5.0
681,945,2025-11-10 14:05:26.443845,4.0
682,879,2025-12-02 14:05:26.443849,5.0
683,728,2025-08-26 14:05:26.443853,9.0
684,558,2025-11-03 14:05:26.443857,6.0
685,844,2026-05-16 14:05:26.443861,7.0
686,351,2026-03-03 14:05:26.443866,1.0
687,1013,2025-09-08 14:05:26.443870,4.0
688,514,2025-08-13 14:05:26.443874,6.0
689,477,2026-05-13 14:05:26.443879,3.0
690,521,2026-06-02 14:05:26.443883,1.0
691,653,2025-07-23 14:05:26.443887,5.0
692,581,2026-05-11 14:05:26.443891,0.0
693,172,2026-05-09 14:05:26.443896,2.0
694,428,2025-08-23 14:05:26.443900,0.0
695,1115,2026-02-20 14:05:26.443905,
696,1158,2026-06-01 14:05:26.443911,3.0
697,882,2026-05-02 14:05:26.443914,6.0
698,870,2026-02-25 14:05:26.443972,8.0
699,280,2025-07-29 14:05:26.443976,9.0
700,873,2025-09-23 14:05:26.443980,0.0
701,291,2025-12-15 14:05:26.443985,10.0
702,197,2025-08-12 14:05:26.443990,4.0
703,389,2026-04-12 14:05:26.443994,9.0
704,302,2026-02-19 14:05:26.443998,7.0
705,998,2025-09-21 14:05:26.444002,2.0
706,280,2026-01-25 14:05:26.444006,3.0
707,1101,2026-04-28 14:05:26.444011,0.0
708,578,2026-01-27 14:05:26.444015,3.0
709,988,2025-11-11 14:05:26.444020,4.0
710,596,2026-02-14 14:05:26.444025,6.0
711,118,2025-12-30 14:05:26.444029,8.0
712,1,2026-01-17 14:05:26.444033,6.0
713,206,2026-02-22 14:05:26.444036,1.0
714,989,2025-10-17 14:05:26.444041,1.0
715,434,2025-09-21 14:05:26.444046,0.0
716,614,2026-05-30 14:05:26.444051,5.0
717,584,2025-08-24 14:05:26.444055,7.0
718,130,2025-10-22 14:05:26.444059,4.0
719,632,2026-01-16 14:05:26.444063,10.0
720,280,2025-07-04 14:05:26.444067,1.0
721,866,2026-03-22 14:05:26.444072,7.0
722,612,2025-11-29 14:05:26.444076,5.0
723,121,2025-10-25 14:05:26.444080,4.0
724,211,2026-04-12 14:05:26.444084,3.0
725,705,2026-05-10 14:05:26.444088,
726,532,2025-06-18 14:05:26.444093,1.0
727,163,2025-08-07 14:05:26.444097,0.0
728,803,2026-02-20 14:05:26.444102,1.0
729,233,2025-06-26 14:05:26.444106,3.0
730,991,2025-12-19 14:05:26.444110,1.0
731,949,2026-02-06 14:05:26.444115,4.0
732,845,2026-03-20 14:05:26.444119,7.0
733,141,2026-01-07 14:05:26.444124,1.0
734,113,2026-02-18 14:05:26.444128,2.0
735,76,2026-05-01 14:05:26.444132,9.0
736,902,2026-02-24 14:05:26.444136,1.0
737,591,2026-05-05 14:05:26.444140,10.0
738,408,2025-08-28 14:05:26.444145,7.0
739,413,2026-03-20 14:05:26.444149,6.0
740,1174,2025-07-10 14:05:26.444154,2.0
741,546,2026-04-28 14:05:26.444159,6.0
742,990,2026-05-08 14:05:26.444163,1.0
743,247,2025-09-01 14:05:26.444167,4.0
744,689,2025-10-31 14:05:26.444171,2.0
745,852,2025-12-09 14:05:26.444175,2.0
746,171,2025-08-04 14:05:26.444179,1.0
747,826,2025-11-27 14:05:26.444184,4.0
748,686,2025-07-29 14:05:26.444188,4.0
749,920,2025-07-27 14:05:26.444192,6.0
750,880,2025-07-23 14:05:26.444197,4.0
751,995,2025-07-28 14:05:26.444201,4.0
752,1163,2025-08-21 14:05:26.444206,1.0
753,494,2025-12-21 14:05:26.444210,5.0
754,592,2025-06-27 14:05:26.444214,6.0
755,711,2026-01-16 14:05:26.444219,1.0
756,328,2025-12-15 14:05:26.444223,10.0
757,439,2025-10-23 14:05:26.444228,2.0
758,476,2026-01-23 14:05:26.444232,2.0
759,556,2026-04-19 14:05:26.444237,7.0
760,731,2026-04-04 14:05:26.444241,9.0
761,25,2025-11-10 14:05:26.444245,8.0
762,1190,2025-11-30 14:05:26.444254,10.0
763,411,2025-09-28 14:05:26.444258,9.0
764,410,2026-05-18 14:05:26.444262,1.0
765,557,2025-08-05 14:05:26.444267,2.0
766,1107,2025-08-23 14:05:26.444272,10.0
767,566,2026-06-06 14:05:26.444276,5.0
768,82,2026-03-01 14:05:26.444280,4.0
769,1170,2025-06-13 14:05:26.444284,4.0
32,517,2025-06-25 14:05:26.444288,8.0
771,437,2025-12-20 14:05:26.444293,
772,201,2026-01-03 14:05:26.444297,10.0
773,286,2025-12-20 14:05:26.444301,7.0
774,918,2025-12-03 14:05:26.444305,3.0
775,335,2025-12-17 14:05:26.444309,6.0
776,581,2025-09-05 14:05:26.444314,4.0
777,911,2026-04-23 14:05:26.444318,6.0
778,976,2025-09-20 14:05:26.444323,4.0
779,330,2025-08-08 14:05:26.444327,4.0
780,1156,2025-08-13 14:05:26.444332,9.0
781,315,2026-02-20 14:05:26.444336,4.0
782,361,2025-12-12 14:05:26.444340,3.0
783,59,2026-02-19 14:05:26.444344,4.0
784,122,2026-06-03 14:05:26.444348,7.0
785,932,2026-01-13 14:05:26.444352,0.0
786,1023,2025-09-09 14:05:26.444356,1.0
787,411,2026-05-28 14:05:26.444360,6.0
788,946,2026-05-13 14:05:26.444365,4.0
789,98,2026-02-14 14:05:26.444369,7.0
790,1167,2025-09-24 14:05:26.444374,7.0
791,265,2025-11-30 14:05:26.444378,6.0
792,379,2026-02-20 14:05:26.444382,8.0
793,1068,2026-01-01 14:05:26.444386,8.0
794,12,2026-06-01 14:05:26.444391,4.0
795,165,2025-11-03 14:05:26.444396,6.0
796,443,2025-09-11 14:05:26.444400,5.0
797,225,2026-05-30 14:05:26.444404,6.0
798,588,2025-06-10 14:05:26.444409,5.0
799,684,2025-12-08 14:05:26.444434,7.0
800,728,2026-05-14 14:05:26.444440,7.0
801,433,2025-07-07 14:05:26.444444,6.0
802,1083,2026-03-26 14:05:26.444448,4.0
803,1021,2026-03-25 14:05:26.444453,
804,400,2026-05-11 14:05:26.444458,1.0
805,1157,2025-06-22 14:05:26.444463,9.0
806,1073,2025-11-02 14:05:26.444467,5.0
807,382,2025-10-09 14:05:26.444471,8.0
808,149,2026-05-21 14:05:26.444475,10.0
809,930,2026-05-26 14:05:26.444480,10.0
810,315,2026-05-09 14:05:26.444485,10.0
811,425,2026-02-25 14:05:26.444489,10.0
812,1006,2026-04-05 14:05:26.444493,5.0
813,476,2026-06-06 14:05:26.444497,4.0
814,517,2026-03-04 14:05:26.444502,4.0
815,789,2026-03-31 14:05:26.444506,1.0
816,165,2026-01-04 14:05:26.444513,3.0
817,602,2026-01-05 14:05:26.444517,1.0
818,649,2026-02-17 14:05:26.444521,9.0
819,34,2025-12-06 14:05:26.444525,0.0
820,1063,2025-09-14 14:05:26.444531,2.0
821,147,2025-10-05 14:05:26.444536,6.0
822,457,2025-11-17 14:05:26.444540,3.0
823,915,2026-05-20 14:05:26.444545,4.0
824,764,2026-03-29 14:05:26.444549,4.0
825,1164,2025-06-21 14:05:26.444553,6.0
826,1063,2026-01-12 14:05:26.444558,6.0
827,516,2025-06-29 14:05:26.444562,2.0
828,284,2026-04-21 14:05:26.444566,5.0
829,460,2025-09-18 14:05:26.444570,2.0
830,321,2025-06-20 14:05:26.444575,6.0
831,340,2026-05-30 14:05:26.444580,
832,186,2025-06-07 14:05:26.444583,3.0
833,719,2026-05-28 14:05:26.444587,6.0
834,908,2026-03-19 14:05:26.444592,4.0
835,859,2026-03-05 14:05:26.444597,7.0
836,1161,2026-04-12 14:05:26.444601,4.0
837,442,2025-07-13 14:05:26.444609,10.0
838,134,2026-03-15 14:05:26.444614,1.0
839,131,2025-10-22 14:05:26.444618,9.0
840,377,2025-08-19 14:05:26.444622,0.0
841,1116,2025-08-23 14:05:26.444626,
842,1032,2025-09-07 14:05:26.444631,3.0
843,705,2025-10-08 14:05:26.444636,1.0
844,431,2026-04-03 14:05:26.444640,2.0
845,817,2026-05-26 14:05:26.444645,
846,743,2026-01-08 14:05:26.444649,6.0
847,612,2026-05-15 14:05:26.444656,5.0
848,245,2026-01-12 14:05:26.444660,3.0
849,682,2025-09-08 14:05:26.444664,10.0
850,485,2025-11-04 14:05:26.444669,9.0
851,704,2026-05-25 14:05:26.444673,9.0
852,1007,2025-10-15 14:05:26.444677,10.0
853,1026,2025-09-25 14:05:26.444681,9.0
854,318,2025-12-18 14:05:26.444685,9.0
855,954,2025-12-09 14:05:26.444690,2.0
856,651,2025-07-29 14:05:26.444694,10.0
857,1005,2025-09-24 14:05:26.444698,9.0
858,420,2025-09-04 14:05:26.444702,1.0
859,406,2025-10-02 14:05:26.444707,10.0
860,730,2025-11-22 14:05:26.444711,10.0
861,974,2025-07-16 14:05:26.444715,8.0
862,1097,2025-10-22 14:05:26.444731,9.0
863,555,2025-12-11 14:05:26.444735,9.0
864,838,2026-03-23 14:05:26.444740,6.0
865,852,2025-12-14 14:05:26.444744,5.0
866,13,2026-05-27 14:05:26.444749,0.0
867,129,2025-09-01 14:05:26.444753,10.0
868,44,2025-10-19 14:05:26.444758,5.0
869,1112,2025-06-20 14:05:26.444762,0.0
870,824,2025-08-02 14:05:26.444766,6.0
871,633,2026-03-15 14:05:26.444770,7.0
872,92,2025-09-26 14:05:26.444775,9.0
873,316,2025-07-20 14:05:26.444780,1.0
874,995,2025-07-04 14:05:26.444784,0.0
875,1175,2025-09-28 14:05:26.444788,10.0
876,773,2025-07-15 14:05:26.444792,7.0
877,908,2025-11-26 14:05:26.444796,7.0
878,470,2025-09-11 14:05:26.444801,0.0
879,306,2025-12-12 14:05:26.444808,6.0
880,979,2026-05-21 14:05:26.444813,7.0
881,785,2025-11-05 14:05:26.444817,1.0
882,563,2025-06-19 14:05:26.444822,8.0
883,133,2025-07-07 14:05:26.444826,3.0
884,724,2025-11-08 14:05:26.444830,
147,998,2025-12-03 14:05:26.444836,4.0
161,177,2025-12-24 14:05:26.444840,4.0
887,857,2026-03-09 14:05:26.444845,10.0
888,354,2026-02-28 14:05:26.444849,2.0
889,352,2026-04-25 14:05:26.444853,3.0
890,335,2025-11-28 14:05:26.444857,6.0
891,901,2025-07-29 14:05:26.444862,2.0
892,48,2026-03-28 14:05:26.444866,0.0
893,1031,2026-03-23 14:05:26.444871,10.0
894,1143,2026-01-22 14:05:26.444875,6.0
895,817,2026-05-27 14:05:26.444880,5.0
896,247,2025-11-09 14:05:26.444884,3.0
897,336,2026-01-12 14:05:26.444888,7.0
898,1185,2026-01-11 14:05:26.444893,0.0
899,29,2026-05-29 14:05:26.444897,9.0
900,1189,2026-02-13 14:05:26.444901,9.0
901,30,2025-12-11 14:05:26.444955,8.0
902,961,2026-02-19 14:05:26.444961,0.0
903,76,2026-01-04 14:05:26.444965,7.0
904,966,2026-04-29 14:05:26.444969,2.0
905,862,2025-06-24 14:05:26.444974,
906,1001,2025-10-11 14:05:26.444982,
907,1184,2025-06-12 14:05:26.444987,9.0
908,86,2025-08-21 14:05:26.444993,8.0
909,1042,2025-07-16 14:05:26.444997,6.0
57,173,2026-04-14 14:05:26.445002,0.0
911,631,2026-05-28 14:05:26.445012,9.0
912,706,2026-01-04 14:05:26.445017,5.0
913,166,2025-11-16 14:05:26.445021,
914,263,2026-03-26 14:05:26.445027,9.0
915,296,2025-11-09 14:05:26.445032,9.0
916,357,2025-06-09 14:05:26.445039,10.0
917,633,2025-10-20 14:05:26.445044,5.0
918,1165,2025-12-17 14:05:26.445047,2.0
919,1024,2026-03-24 14:05:26.445051,8.0
920,132,2026-02-27 14:05:26.445056,6.0
921,702,2025-09-01 14:05:26.445060,0.0
922,308,2026-01-24 14:05:26.445065,8.0
923,75,2026-01-23 14:05:26.445068,7.0
924,256,2025-11-21 14:05:26.445073,8.0
925,1060,2025-06-15 14:05:26.445077,9.0
926,248,2025-12-09 14:05:26.445083,0.0
927,943,2025-08-01 14:05:26.445087,6.0
928,215,2025-08-12 14:05:26.445091,10.0
929,485,2025-12-27 14:05:26.445096,10.0
930,1124,2025-10-13 14:05:26.445100,3.0
37,1188,2025-11-16 14:05:26.445104,6.0
932,977,2026-03-21 14:05:26.445109,1.0
933,224,2025-10-17 14:05:26.445114,10.0
934,930,2026-04-12 14:05:26.445118,3.0
935,694,2025-06-15 14:05:26.445122,3.0
936,794,2026-05-22 14:05:26.445126,8.0
937,18,2025-09-11 14:05:26.445132,1.0
938,529,2026-05-12 14:05:26.445136,8.0
939,346,2026-05-02 14:05:26.445140,3.0
940,903,2025-11-28 14:05:26.445143,9.0
941,425,2026-05-07 14:05:26.445148,3.0
942,108,2025-08-27 14:05:26.445153,0.0
943,962,2025-07-29 14:05:26.445160,3.0
944,350,2025-09-25 14:05:26.445165,8.0
945,860,2026-04-04 14:05:26.445169,2.0
946,460,2026-06-06 14:05:26.445174,6.0
947,1036,2026-05-24 14:05:26.445179,4.0
948,497,2026-02-07 14:05:26.445183,5.0
949,810,2025-07-04 14:05:26.445187,9.0
950,578,2026-04-29 14:05:26.445192,2.0
951,960,2026-05-30 14:05:26.445196,8.0
16,361,2025-12-11 14:05:26.445200,1.0
953,400,2025-10-08 14:05:26.445204,10.0
954,305,2025-09-15 14:05:26.445208,8.0
955,957,2026-04-03 14:05:26.445212,3.0
956,398,2025-08-21 14:05:26.445216,5.0
957,490,2026-01-07 14:05:26.445221,6.0
958,48,2026-05-30 14:05:26.445225,8.0
959,73,2025-09-08 14:05:26.445230,2.0
960,907,2026-04-29 14:05:26.445234,7.0
961,326,2026-04-24 14:05:26.445239,8.0
962,961,2026-05-19 14:05:26.445244,8.0
165,1139,2025-12-05 14:05:26.445249,
964,594,2025-11-18 14:05:26.445254,5.0
965,357,2026-05-12 14:05:26.445257,1.0
966,341,2026-03-17 14:05:26.445262,6.0
967,1149,2026-02-02 14:05:26.445267,4.0
42,105,2026-04-06 14:05:26.445271,7.0
969,1038,2026-01-09 14:05:26.445276,9.0
970,549,2025-07-09 14:05:26.445281,5.0
971,889,2025-07-06 14:05:26.445285,10.0
972,304,2025-08-09 14:05:26.445288,7.0
973,85,2025-06-14 14:05:26.445294,2.0
974,453,2025-06-14 14:05:26.445311,2.0
975,1195,2025-12-26 14:05:26.445316,0.0
976,107,2026-05-25 14:05:26.445320,8.0
977,1089,2025-09-23 14:05:26.445325,9.0
978,305,2025-08-12 14:05:26.445330,9.0
979,237,2025-11-16 14:05:26.445334,1.0
119,811,2026-02-14 14:05:26.445339,8.0
981,716,2025-12-20 14:05:26.445344,4.0
982,188,2025-12-01 14:05:26.445349,4.0
983,1084,2026-01-19 14:05:26.445354,6.0
984,136,2025-11-06 14:05:26.445361,8.0
985,570,2026-02-14 14:05:26.445365,
986,69,2025-09-22 14:05:26.445370,5.0
987,433,2026-01-22 14:05:26.445375,7.0
988,227,2026-02-12 14:05:26.445379,2.0
989,853,2025-10-19 14:05:26.445384,5.0
990,1142,2025-09-16 14:05:26.445394,0.0
991,8,2026-03-02 14:05:26.445399,2.0
992,155,2026-02-13 14:05:26.445405,5.0
993,1051,2026-04-03 14:05:26.445409,7.0
994,1008,2026-03-09 14:05:26.445414,6.0
995,689,2025-08-29 14:05:26.445418,2.0
996,542,2026-02-03 14:05:26.445423,1.0
997,705,2025-10-12 14:05:26.445427,6.0
998,171,2026-04-13 14:05:26.445432,2.0
999,357,2026-02-20 14:05:26.445436,10.0
1000,538,2026-01-17 14:05:26.445441,1.0
1001,1001,2026-05-31 14:05:26.445445,6.0
1002,668,2025-08-14 14:05:26.445450,6.0
1003,691,2025-07-02 14:05:26.445455,8.0
1004,578,2025-09-07 14:05:26.445459,0.0
1005,445,2025-10-31 14:05:26.445464,0.0
1006,391,2026-01-06 14:05:26.445472,7.0
1007,825,2025-10-21 14:05:26.445476,4.0
1008,1013,2026-02-13 14:05:26.445481,2.0
1009,420,2025-10-16 14:05:26.445486,4.0
58,860,2025-10-18 14:05:26.445492,8.0
1011,30,2026-04-10 14:05:26.445496,6.0
1012,1044,2026-05-23 14:05:26.445500,0.0
1013,919,2026-05-03 14:05:26.445504,5.0
1014,954,2025-12-17 14:05:26.445509,6.0
1015,200,2025-11-06 14:05:26.445515,
1016,679,2026-05-17 14:05:26.445519,4.0
1017,1081,2025-12-22 14:05:26.445523,3.0
1018,731,2026-02-11 14:05:26.445528,
1019,552,2025-08-30 14:05:26.445532,7.0
1020,664,2026-01-16 14:05:26.445537,
1021,174,2025-10-11 14:05:26.445541,2.0
1022,337,2025-12-17 14:05:26.445546,4.0
1023,602,2025-07-20 14:05:26.445550,2.0
1024,80,2025-06-26 14:05:26.445555,4.0
1025,1200,2026-03-12 14:05:26.445559,6.0
1026,659,2026-04-13 14:05:26.445565,8.0
1027,536,2025-10-30 14:05:26.445568,5.0
1028,204,2026-01-13 14:05:26.445573,2.0
1029,86,2025-12-24 14:05:26.445577,9.0
1030,1078,2025-11-01 14:05:26.445582,4.0
1031,38,2025-11-02 14:05:26.445586,3.0
1032,537,2026-01-29 14:05:26.445590,4.0
1033,594,2026-01-06 14:05:26.445595,2.0
1034,628,2025-10-21 14:05:26.445600,7.0
1035,794,2025-07-31 14:05:26.445605,6.0
1036,439,2025-08-14 14:05:26.445609,0.0
1037,884,2026-03-06 14:05:26.445614,1.0
1038,1102,2025-07-12 14:05:26.445621,7.0
1039,78,2026-04-23 14:05:26.445626,8.0
1040,1064,2025-07-29 14:05:26.445631,5.0
1041,958,2025-10-21 14:05:26.445635,7.0
1042,417,2026-03-03 14:05:26.445639,8.0
1043,761,2026-01-14 14:05:26.445643,10.0
1044,843,2026-02-10 14:05:26.445647,5.0
1045,712,2026-02-10 14:05:26.445652,1.0
1046,883,2025-06-20 14:05:26.445656,2.0
1047,362,2026-05-25 14:05:26.445660,1.0
1048,692,2025-09-08 14:05:26.445664,3.0
1049,9,2026-01-20 14:05:26.445668,7.0
1050,81,2025-11-03 14:05:26.445672,3.0
1051,764,2026-05-17 14:05:26.445676,6.0
1052,242,2025-06-11 14:05:26.445680,8.0
1053,148,2025-12-24 14:05:26.445685,3.0
1054,492,2025-12-01 14:05:26.445692,0.0
1055,436,2026-03-28 14:05:26.445697,2.0
1056,1175,2025-06-28 14:05:26.445701,10.0
1057,305,2026-04-06 14:05:26.445708,9.0
1058,713,2026-03-19 14:05:26.445712,0.0
1059,318,2026-04-14 14:05:26.445717,1.0
1060,660,2025-10-14 14:05:26.445750,9.0
1061,354,2026-05-21 14:05:26.445754,0.0
1062,771,2026-05-05 14:05:26.445759,3.0
1063,77,2026-02-25 14:05:26.445763,2.0
1064,301,2025-09-20 14:05:26.445768,4.0
1065,368,2026-02-03 14:05:26.445772,9.0
1066,38,2025-06-25 14:05:26.445777,5.0
1067,891,2025-06-26 14:05:26.445782,4.0
1068,1139,2025-12-05 14:05:26.445787,6.0
1069,14,2025-10-12 14:05:26.445790,1.0
1070,183,2025-10-18 14:05:26.445798,
1071,155,2026-03-17 14:05:26.445802,2.0
1072,1046,2026-03-06 14:05:26.445806,0.0
1073,179,2026-04-04 14:05:26.445811,7.0
1074,332,2025-12-03 14:05:26.445815,10.0
1075,296,2025-11-06 14:05:26.445822,4.0
1076,514,2025-06-12 14:05:26.445826,0.0
1077,524,2025-07-27 14:05:26.445830,7.0
1078,975,2025-12-02 14:05:26.445834,2.0
1079,1109,2025-10-06 14:05:26.445839,2.0
1080,673,2026-01-11 14:05:26.445843,9.0
1081,44,2025-08-01 14:05:26.445847,10.0
1082,1035,2025-12-09 14:05:26.445851,8.0
1083,957,2026-04-07 14:05:26.445856,4.0
1084,931,2026-04-30 14:05:26.445861,0.0
1085,867,2026-02-11 14:05:26.445865,3.0
1086,49,2026-06-02 14:05:26.445870,2.0
1087,149,2025-09-18 14:05:26.445874,1.0
1088,956,2026-01-15 14:05:26.445879,5.0
1089,447,2026-05-20 14:05:26.445883,0.0
1090,1135,2025-06-13 14:05:26.445887,8.0
1091,992,2025-12-11 14:05:26.445892,5.0
199,201,2026-03-19 14:05:26.445896,5.0
1093,474,2025-07-13 14:05:26.445900,9.0
1094,500,2025-11-07 14:05:26.445904,7.0
1095,1140,2026-01-14 14:05:26.445909,4.0
1096,1046,2026-04-22 14:05:26.445913,10.0
1097,89,2025-07-15 14:05:26.445917,6.0
1098,1090,2026-05-07 14:05:26.445922,0.0
1099,354,2025-11-09 14:05:26.445969,8.0
1100,1150,2025-11-22 14:05:26.445973,4.0
1101,266,2025-11-11 14:05:26.445981,8.0
1102,1125,2025-08-19 14:05:26.445990,6.0
1103,154,2025-11-21 14:05:26.445995,8.0
1104,461,2025-07-20 14:05:26.445999,7.0
1105,550,2025-11-14 14:05:26.446004,6.0
1106,371,2025-07-31 14:05:26.446008,3.0
1107,1087,2025-07-29 14:05:26.446012,4.0
1108,88,2026-02-12 14:05:26.446017,5.0
1109,134,2025-06-13 14:05:26.446021,10.0
1110,800,2026-06-02 14:05:26.446025,10.0
1111,770,2026-01-11 14:05:26.446030,2.0
1112,19,2025-08-15 14:05:26.446034,7.0
1113,29,2026-02-21 14:05:26.446038,7.0
1114,1174,2026-02-01 14:05:26.446042,
1115,85,2025-09-20 14:05:26.446047,9.0
1116,917,2025-11-01 14:05:26.446051,1.0
1117,236,2026-01-10 14:05:26.446059,2.0
1118,778,2025-12-21 14:05:26.446063,0.0
1119,322,2025-07-11 14:05:26.446067,8.0
195,440,2025-10-20 14:05:26.446071,9.0
43,114,2025-12-18 14:05:26.446076,5.0
1122,993,2026-03-10 14:05:26.446080,10.0
1123,93,2025-07-08 14:05:26.446084,7.0
